f_n,w,d,N,pi_s,div
684,7,13,60000,1.6,0.051104568290461956
684,8,13,60000,1.6,0.051097414094006456
684,9,13,60000,1.6,0.05110266805169062
684,10,13,60000,1.6,0.05110651794788044
684,11,13,60000,1.6,0.05233406039314398
684,12,13,60000,1.6,0.07035808213441343
684,13,13,60000,1.6,0.22282714003292292
684,14,13,60000,1.6,0.5372928290145098
684,15,13,60000,1.6,0.747448761364267
685,0,13,60000,1.6,0.0464828252494216
685,1,13,60000,1.6,0.046106425755717884
685,2,13,60000,1.6,0.04643513446959251
685,3,13,60000,1.6,0.046475091914321115
685,4,13,60000,1.6,0.04646487479257344
685,5,13,60000,1.6,0.04647780186265392
685,6,13,60000,1.6,0.04647331042036878
685,7,13,60000,1.6,0.04647274560089959
685,8,13,60000,1.6,0.04647074831168596
685,9,13,60000,1.6,0.04646967148550527
685,10,13,60000,1.6,0.04647010934329073
685,11,13,60000,1.6,0.04895845397818288
685,12,13,60000,1.6,0.07231871609008156
685,13,13,60000,1.6,0.21932300583491784
685,14,13,60000,1.6,0.5222124704928897
685,15,13,60000,1.6,0.7426953749962503
686,0,13,60000,1.6,0.14178463907580127
686,1,13,60000,1.6,0.14183778567088387
686,2,13,60000,1.6,0.1417864856532601
686,3,13,60000,1.6,0.14178848145933806
686,4,13,60000,1.6,0.1417887205789358
686,5,13,60000,1.6,0.14178873654974913
686,6,13,60000,1.6,0.14178878510612936
686,7,13,60000,1.6,0.14178860769201995
686,8,13,60000,1.6,0.1417887028452755
686,9,13,60000,1.6,0.14178868124374566
686,10,13,60000,1.6,0.14178874895966737
686,11,13,60000,1.6,0.14155787189240723
686,12,13,60000,1.6,0.14169773323764992
686,13,13,60000,1.6,0.21048665304606123
686,14,13,60000,1.6,0.49008601787331224
686,15,13,60000,1.6,0.7182463511662305
687,0,13,60000,1.6,0.039653663105411824
687,1,13,60000,1.6,0.03886678436446414
687,2,13,60000,1.6,0.0395529521390252
687,3,13,60000,1.6,0.03963759858881672
687,4,13,60000,1.6,0.039642589019115576
687,5,13,60000,1.6,0.03963978479257678
687,6,13,60000,1.6,0.0396462063059676
687,7,13,60000,1.6,0.039635486493550115
687,8,13,60000,1.6,0.03964432225181723
687,9,13,60000,1.6,0.03963829525240892
687,10,13,60000,1.6,0.039637966609206286
687,11,13,60000,1.6,0.04273722368626612
687,12,13,60000,1.6,0.058681347725231994
687,13,13,60000,1.6,0.20476279367869454
687,14,13,60000,1.6,0.5361925587361738
687,15,13,60000,1.6,0.7507829586060931
688,0,13,60000,1.6,0.14138860741025205
688,1,13,60000,1.6,0.14133937397419677
688,2,13,60000,1.6,0.14136183336304378
688,3,13,60000,1.6,0.14138892475107287
688,4,13,60000,1.6,0.14138787003722347
688,5,13,60000,1.6,0.14138856809162745
688,6,13,60000,1.6,0.14138887916458043
688,7,13,60000,1.6,0.14138868342117833
688,8,13,60000,1.6,0.14138907587446967
688,9,13,60000,1.6,0.14138828409453377
688,10,13,60000,1.6,0.141388529354907
688,11,13,60000,1.6,0.14096062672973633
688,12,13,60000,1.6,0.14084294448702636
688,13,13,60000,1.6,0.2085707804039521
688,14,13,60000,1.6,0.4885659405306609
688,15,13,60000,1.6,0.7182463511662305
689,0,13,60000,1.6,0.05883937686900828
689,1,13,60000,1.6,0.05836895233117068
689,2,13,60000,1.6,0.058779690887539524
689,3,13,60000,1.6,0.05883137036890669
689,4,13,60000,1.6,0.05884055058775615
689,5,13,60000,1.6,0.058834064375780815
689,6,13,60000,1.6,0.05884463679009201
689,7,13,60000,1.6,0.05884388974693349
689,8,13,60000,1.6,0.05882898763965251
689,9,13,60000,1.6,0.05884023838666031
689,10,13,60000,1.6,0.05883794664570433
689,11,13,60000,1.6,0.06080154279542888
689,12,13,60000,1.6,0.08259900398721043
689,13,13,60000,1.6,0.23841750959887584
689,14,13,60000,1.6,0.5564630016839226
689,15,13,60000,1.6,0.7654413689308773
690,0,13,60000,1.6,0.14162052956459473
690,1,13,60000,1.6,0.14155533892126204
690,2,13,60000,1.6,0.14163856295342506
690,3,13,60000,1.6,0.1416224901159903
690,4,13,60000,1.6,0.14162099143449258
690,5,13,60000,1.6,0.14162479713232057
690,6,13,60000,1.6,0.1416248399824876
690,7,13,60000,1.6,0.14162467639710816
690,8,13,60000,1.6,0.14162502066531277
690,9,13,60000,1.6,0.14162491774514924
690,10,13,60000,1.6,0.14162020982536744
690,11,13,60000,1.6,0.14131582611227902
690,12,13,60000,1.6,0.14152584850592717
690,13,13,60000,1.6,0.21024903051314536
690,14,13,60000,1.6,0.4899138783376432
690,15,13,60000,1.6,0.7182463511662305
691,0,13,60000,1.8,0.04479021724729055
691,1,13,60000,1.8,0.044513984050310415
691,2,13,60000,1.8,0.044765604103993516
691,3,13,60000,1.8,0.04478015078514623
691,4,13,60000,1.8,0.04477975376069163
691,5,13,60000,1.8,0.04477553612272479
691,6,13,60000,1.8,0.0447780912930986
691,7,13,60000,1.8,0.04478317170882895
691,8,13,60000,1.8,0.044781643422660444
691,9,13,60000,1.8,0.04477324910843833
691,10,13,60000,1.8,0.04477580569593598
691,11,13,60000,1.8,0.044954305522336625
691,12,13,60000,1.8,0.07303391898633854
691,13,13,60000,1.8,0.240917739640767
691,14,13,60000,1.8,0.49435439685074284
691,15,13,60000,1.8,0.7046243599422328
692,0,13,60000,1.8,0.060695818192718444
692,1,13,60000,1.8,0.06040309399393169
692,2,13,60000,1.8,0.060660868514265776
692,3,13,60000,1.8,0.060692920846475096
692,4,13,60000,1.8,0.06069373575186449
692,5,13,60000,1.8,0.06068775611017012
692,6,13,60000,1.8,0.060691068889303125
692,7,13,60000,1.8,0.06068853610328125
692,8,13,60000,1.8,0.060697065134568726
692,9,13,60000,1.8,0.0606895667902281
692,10,13,60000,1.8,0.06068948189587983
692,11,13,60000,1.8,0.06132464284752287
692,12,13,60000,1.8,0.07885053455549314
692,13,13,60000,1.8,0.23530331007220218
692,14,13,60000,1.8,0.5149007694463245
692,15,13,60000,1.8,0.7147140316451207
693,0,13,60000,1.8,0.0424265274037405
693,1,13,60000,1.8,0.04219166955383325
693,2,13,60000,1.8,0.0423995236534908
693,3,13,60000,1.8,0.042429423865687724
693,4,13,60000,1.8,0.042430189510710724
693,5,13,60000,1.8,0.04242601115226806
693,6,13,60000,1.8,0.042425388406946485
693,7,13,60000,1.8,0.04243047236539561
693,8,13,60000,1.8,0.04243337529027529
693,9,13,60000,1.8,0.04243127872397736
693,10,13,60000,1.8,0.042431047067892656
693,11,13,60000,1.8,0.04276657578805887
693,12,13,60000,1.8,0.0710280064554122
693,13,13,60000,1.8,0.23516649684253912
693,14,13,60000,1.8,0.48958092819443566
693,15,13,60000,1.8,0.7036558969980787
694,0,13,60000,1.8,0.1584773663380694
694,1,13,60000,1.8,0.15840520759134202
694,2,13,60000,1.8,0.1584789283870314
694,3,13,60000,1.8,0.15847831426518103
694,4,13,60000,1.8,0.15847841277141284
694,5,13,60000,1.8,0.15847842771078166
694,6,13,60000,1.8,0.15847844500046956
694,7,13,60000,1.8,0.1584784343642457
694,8,13,60000,1.8,0.15847841997102982
694,9,13,60000,1.8,0.15847849218419496
694,10,13,60000,1.8,0.1584784316257483
694,11,13,60000,1.8,0.15812880481981856
694,12,13,60000,1.8,0.15789083202773666
694,13,13,60000,1.8,0.22861407205040304
694,14,13,60000,1.8,0.4804368294995544
694,15,13,60000,1.8,0.695963884320204
695,0,13,60000,1.8,0.05706675928373232
695,1,13,60000,1.8,0.05689819504081233
695,2,13,60000,1.8,0.057046762087887365
695,3,13,60000,1.8,0.05707218831782191
695,4,13,60000,1.8,0.057069141442603145
695,5,13,60000,1.8,0.05707070585106776
695,6,13,60000,1.8,0.05706701639743511
695,7,13,60000,1.8,0.05707403026164738
695,8,13,60000,1.8,0.05706829470369521
695,9,13,60000,1.8,0.05707025145556142
695,10,13,60000,1.8,0.05707592206784921
695,11,13,60000,1.8,0.057690375757967406
695,12,13,60000,1.8,0.07095426572831111
695,13,13,60000,1.8,0.23564964519898454
695,14,13,60000,1.8,0.5297766753232656
695,15,13,60000,1.8,0.7259148891620161
696,0,13,60000,1.8,0.03772765981246632
696,1,13,60000,1.8,0.03748913419560871
696,2,13,60000,1.8,0.03769973599835319
696,3,13,60000,1.8,0.03770861728093819
696,4,13,60000,1.8,0.03771312884837301
696,5,13,60000,1.8,0.03771030555733669
696,6,13,60000,1.8,0.037712933857312295
696,7,13,60000,1.8,0.03771194296274965
696,8,13,60000,1.8,0.03771697584325042
696,9,13,60000,1.8,0.03770778278749453
696,10,13,60000,1.8,0.03771330673915727
696,11,13,60000,1.8,0.039802242314455255
696,12,13,60000,1.8,0.0693183088033989
696,13,13,60000,1.8,0.22928996204483804
696,14,13,60000,1.8,0.5032267595127492
696,15,13,60000,1.8,0.7173771004045744
697,0,13,60000,1.8,0.1449692439988529
697,1,13,60000,1.8,0.14493227262242236
697,2,13,60000,1.8,0.14497499711317413
697,3,13,60000,1.8,0.1449682167089644
697,4,13,60000,1.8,0.14496894222654808
697,5,13,60000,1.8,0.14496793625497845
697,6,13,60000,1.8,0.14496821266164503
697,7,13,60000,1.8,0.14496930328076996
697,8,13,60000,1.8,0.1449672217693818
697,9,13,60000,1.8,0.1449688017963893
697,10,13,60000,1.8,0.14496848600155987
697,11,13,60000,1.8,0.1448957330803514
697,12,13,60000,1.8,0.14532461242016073
697,13,13,60000,1.8,0.23209499608692766
697,14,13,60000,1.8,0.4880094941514678
697,15,13,60000,1.8,0.7010749126621424
698,0,13,60000,1.8,0.045858979726349225
698,1,13,60000,1.8,0.04566461614298875
698,2,13,60000,1.8,0.045835928476917934
698,3,13,60000,1.8,0.04586258184900377
698,4,13,60000,1.8,0.04586200502375584
698,5,13,60000,1.8,0.04586020088800304
698,6,13,60000,1.8,0.045863223302904564
698,7,13,60000,1.8,0.04586125054842598
698,8,13,60000,1.8,0.045860856566194895
698,9,13,60000,1.8,0.04586416351637458
698,10,13,60000,1.8,0.045863495371717224
698,11,13,60000,1.8,0.0489474631311175
698,12,13,60000,1.8,0.0779964530244887
698,13,13,60000,1.8,0.25124938954267595
698,14,13,60000,1.8,0.5367648656705445
698,15,13,60000,1.8,0.7296482208774144
699,0,13,60000,1.8,0.09566492914284615
699,1,13,60000,1.8,0.09551706554584487
699,2,13,60000,1.8,0.09564842270393305
699,3,13,60000,1.8,0.0956633459046428
699,4,13,60000,1.8,0.09565800464181676
699,5,13,60000,1.8,0.09565656421696174
699,6,13,60000,1.8,0.0956512110933469
699,7,13,60000,1.8,0.09565472374835128
699,8,13,60000,1.8,0.09566210344213448
699,9,13,60000,1.8,0.09565637898767257
699,10,13,60000,1.8,0.0956572896787885
699,11,13,60000,1.8,0.0980950038173353
699,12,13,60000,1.8,0.11589727860852302
699,13,13,60000,1.8,0.26768091243039716
699,14,13,60000,1.8,0.5683109436518805
699,15,13,60000,1.8,0.7563227559456805
700,0,13,60000,1.8,0.057741730699429165
700,1,13,60000,1.8,0.05746407337836523
700,2,13,60000,1.8,0.05770545281252319
700,3,13,60000,1.8,0.057737040382172165
700,4,13,60000,1.8,0.05773673138107263
700,5,13,60000,1.8,0.057729811669539534
700,6,13,60000,1.8,0.057734642978241296
700,7,13,60000,1.8,0.05773777263865615
700,8,13,60000,1.8,0.05774154536531616
700,9,13,60000,1.8,0.05772995665112324
700,10,13,60000,1.8,0.05774022377047721
700,11,13,60000,1.8,0.05985392015170853
700,12,13,60000,1.8,0.0802562074175648
700,13,13,60000,1.8,0.23834543665720914
700,14,13,60000,1.8,0.5126519608058498
700,15,13,60000,1.8,0.725781752868294
701,0,14,10000,1.0,0.04933253277543692
701,1,14,10000,1.0,0.04880682858182183
701,2,14,10000,1.0,0.04926160956985719
701,3,14,10000,1.0,0.04933300129339871
701,4,14,10000,1.0,0.049333727209644816
701,5,14,10000,1.0,0.04933291952566748
701,6,14,10000,1.0,0.049333223379643965
701,7,14,10000,1.0,0.049332809043486095
701,8,14,10000,1.0,0.04933369675548932
701,9,14,10000,1.0,0.04933351466365458
701,10,14,10000,1.0,0.04933329331332153
701,11,14,10000,1.0,0.061783942358111694
701,12,14,10000,1.0,0.12961529419093387
701,13,14,10000,1.0,0.424630543794616
701,14,14,10000,1.0,0.7926220250040796
701,15,14,10000,1.0,0.7926220250040796
702,0,14,10000,1.0,0.04784319466849965
702,1,14,10000,1.0,0.047614561462436845
702,2,14,10000,1.0,0.047751601042071254
702,3,14,10000,1.0,0.0478166415685375
702,4,14,10000,1.0,0.047847127743936235
702,5,14,10000,1.0,0.04784628361673412
702,6,14,10000,1.0,0.047849587718323004
702,7,14,10000,1.0,0.047837302415647286
702,8,14,10000,1.0,0.047850416792899704
702,9,14,10000,1.0,0.04784946980468657
702,10,14,10000,1.0,0.04784679425599898
702,11,14,10000,1.0,0.06509375286668381
702,12,14,10000,1.0,0.13857624914983332
702,13,14,10000,1.0,0.4381768991801876
702,14,14,10000,1.0,0.7958817972777407
702,15,14,10000,1.0,0.7958817972777407
703,0,14,10000,1.0,0.05427023796743318
703,1,14,10000,1.0,0.052631403223458086
703,2,14,10000,1.0,0.05394379941037612
703,3,14,10000,1.0,0.05428432025503232
703,4,14,10000,1.0,0.05428932419114132
703,5,14,10000,1.0,0.054283789274157335
703,6,14,10000,1.0,0.0542704875329482
703,7,14,10000,1.0,0.054274358548715214
703,8,14,10000,1.0,0.05428775249996453
703,9,14,10000,1.0,0.05426952875983647
703,10,14,10000,1.0,0.05427970003420245
703,11,14,10000,1.0,0.0594219959982387
703,12,14,10000,1.0,0.14473559052745477
703,13,14,10000,1.0,0.4049229908808136
703,14,14,10000,1.0,0.7737853658874464
703,15,14,10000,1.0,0.7737853658874464
704,0,14,10000,1.0,0.05090856458308402
704,1,14,10000,1.0,0.04671011194242896
704,2,14,10000,1.0,0.05038500618855374
704,3,14,10000,1.0,0.0508560276558146
704,4,14,10000,1.0,0.050891606467013704
704,5,14,10000,1.0,0.05084861425004687
704,6,14,10000,1.0,0.05088877697833337
704,7,14,10000,1.0,0.050827634303476726
704,8,14,10000,1.0,0.05088475237748797
704,9,14,10000,1.0,0.050889557655159214
704,10,14,10000,1.0,0.050857014075010594
704,11,14,10000,1.0,0.05798275837255374
704,12,14,10000,1.0,0.15031742012692723
704,13,14,10000,1.0,0.46771395517312353
704,14,14,10000,1.0,0.8035150890574506
704,15,14,10000,1.0,0.8035150890574506
705,0,14,10000,1.0,0.05319513849489071
705,1,14,10000,1.0,0.05288443584453835
705,2,14,10000,1.0,0.05320743993556675
705,3,14,10000,1.0,0.053217879244879154
705,4,14,10000,1.0,0.053163941945797266
705,5,14,10000,1.0,0.0531645508126979
705,6,14,10000,1.0,0.053162807816818744
705,7,14,10000,1.0,0.05316564937780304
705,8,14,10000,1.0,0.05316357379181011
705,9,14,10000,1.0,0.05316612951769876
705,10,14,10000,1.0,0.053165706009887403
705,11,14,10000,1.0,0.0641821777814531
705,12,14,10000,1.0,0.13233519146270947
705,13,14,10000,1.0,0.42678524641437043
705,14,14,10000,1.0,0.7926220250040796
705,15,14,10000,1.0,0.7926220250040796
706,0,14,10000,1.0,0.05387194953180502
706,1,14,10000,1.0,0.053021345413119085
706,2,14,10000,1.0,0.053709297620982095
706,3,14,10000,1.0,0.053875267538386944
706,4,14,10000,1.0,0.0538620399844034
706,5,14,10000,1.0,0.053867442085425724
706,6,14,10000,1.0,0.053852506531725436
706,7,14,10000,1.0,0.0538742133906735
706,8,14,10000,1.0,0.053872514678328515
706,9,14,10000,1.0,0.05388010088791367
706,10,14,10000,1.0,0.05385530232441238
706,11,14,10000,1.0,0.06458536792029478
706,12,14,10000,1.0,0.14597521521909596
706,13,14,10000,1.0,0.4466366976324707
706,14,14,10000,1.0,0.7986697021629824
706,15,14,10000,1.0,0.7986697021629824
707,0,14,10000,1.0,0.050984441470472826
707,1,14,10000,1.0,0.05058097365896543
707,2,14,10000,1.0,0.05090847245458991
707,3,14,10000,1.0,0.05098438181708211
707,4,14,10000,1.0,0.050983521135884426
707,5,14,10000,1.0,0.05098169422067304
707,6,14,10000,1.0,0.0509822285390924
707,7,14,10000,1.0,0.050981970655595586
707,8,14,10000,1.0,0.05098219792111789
707,9,14,10000,1.0,0.050982269873796414
707,10,14,10000,1.0,0.05098238669174176
707,11,14,10000,1.0,0.06798989581363067
707,12,14,10000,1.0,0.1295350986009953
707,13,14,10000,1.0,0.4246979929709821
707,14,14,10000,1.0,0.7926220250040796
707,15,14,10000,1.0,0.7926220250040796
708,0,14,10000,1.0,0.05079491800888935
708,1,14,10000,1.0,0.049561998249239465
708,2,14,10000,1.0,0.05055731364465728
708,3,14,10000,1.0,0.05079022974502465
708,4,14,10000,1.0,0.05078057482526886
708,5,14,10000,1.0,0.05078046210411632
708,6,14,10000,1.0,0.05078584576787649
708,7,14,10000,1.0,0.05077835666803074
708,8,14,10000,1.0,0.050778413146929324
708,9,14,10000,1.0,0.050779432744610296
708,10,14,10000,1.0,0.050778710967174
708,11,14,10000,1.0,0.0629382520401317
708,12,14,10000,1.0,0.14246790432223302
708,13,14,10000,1.0,0.4403943836492914
708,14,14,10000,1.0,0.7966793871661783
708,15,14,10000,1.0,0.7966793871661783
709,0,14,10000,1.0,0.06019347366511816
709,1,14,10000,1.0,0.05828329209350012
709,2,14,10000,1.0,0.05993173446545308
709,3,14,10000,1.0,0.060165433019278125
709,4,14,10000,1.0,0.060175997004208726
709,5,14,10000,1.0,0.06019377453939407
709,6,14,10000,1.0,0.060185882621026685
709,7,14,10000,1.0,0.060184511172189606
709,8,14,10000,1.0,0.060185750646618554
709,9,14,10000,1.0,0.06018647567241819
709,10,14,10000,1.0,0.060185501241378725
709,11,14,10000,1.0,0.07154339310083607
709,12,14,10000,1.0,0.15594885676264972
709,13,14,10000,1.0,0.47885620174219434
709,14,14,10000,1.0,0.8056838604505294
709,15,14,10000,1.0,0.8056838604505294
710,0,14,10000,1.0,0.05000988886995064
710,1,14,10000,1.0,0.04807843644515889
710,2,14,10000,1.0,0.049592048231908305
710,3,14,10000,1.0,0.049966572391425004
710,4,14,10000,1.0,0.05002345769331812
710,5,14,10000,1.0,0.050002413522214996
710,6,14,10000,1.0,0.04999500431615767
710,7,14,10000,1.0,0.050016251982798306
710,8,14,10000,1.0,0.05001044941214585
710,9,14,10000,1.0,0.050020189292912305
710,10,14,10000,1.0,0.04998984417516694
710,11,14,10000,1.0,0.05591802233733684
710,12,14,10000,1.0,0.15274247655793163
710,13,14,10000,1.0,0.44564137613539306
710,14,14,10000,1.0,0.7939382292266632
710,15,14,10000,1.0,0.7939382292266632
711,0,14,10000,1.2,0.05683883886196077
711,1,14,10000,1.2,0.056702530217212395
711,2,14,10000,1.2,0.05680185876440882
711,3,14,10000,1.2,0.05684017956899546
711,4,14,10000,1.2,0.05685182554315131
711,5,14,10000,1.2,0.056850319267806
711,6,14,10000,1.2,0.05683957092178791
711,7,14,10000,1.2,0.056849300766382976
711,8,14,10000,1.2,0.05685247380945378
711,9,14,10000,1.2,0.056851579154755236
711,10,14,10000,1.2,0.05685172758113087
711,11,14,10000,1.2,0.06639264704713176
711,12,14,10000,1.2,0.16165334301044065
711,13,14,10000,1.2,0.4210845493239801
711,14,14,10000,1.2,0.7786301319157309
711,15,14,10000,1.2,0.7786301319157309
712,0,14,10000,1.2,0.07452516503121405
712,1,14,10000,1.2,0.07302818815850759
712,2,14,10000,1.2,0.0742452228394819
712,3,14,10000,1.2,0.07451894086490178
712,4,14,10000,1.2,0.07453138480294076
712,5,14,10000,1.2,0.07451328166146019
712,6,14,10000,1.2,0.07454746567185123
712,7,14,10000,1.2,0.07453135587294489
712,8,14,10000,1.2,0.07451818416823844
712,9,14,10000,1.2,0.07452658419890835
712,10,14,10000,1.2,0.07455715054214561
712,11,14,10000,1.2,0.07811413373817082
712,12,14,10000,1.2,0.16949965792069158
712,13,14,10000,1.2,0.45265486440474695
712,14,14,10000,1.2,0.7853565073104943
712,15,14,10000,1.2,0.7853565073104943
713,0,14,10000,1.2,0.07257944089512881
713,1,14,10000,1.2,0.06962336137243866
713,2,14,10000,1.2,0.07209269813562368
713,3,14,10000,1.2,0.07260499462920413
713,4,14,10000,1.2,0.07256071421591068
713,5,14,10000,1.2,0.07254742767258544
713,6,14,10000,1.2,0.07258568139645177
713,7,14,10000,1.2,0.07255518804255863
713,8,14,10000,1.2,0.07258295339331755
713,9,14,10000,1.2,0.07259372430365907
713,10,14,10000,1.2,0.07254487486758583
713,11,14,10000,1.2,0.07368238750563631
713,12,14,10000,1.2,0.1716638647497721
713,13,14,10000,1.2,0.4606351570913974
713,14,14,10000,1.2,0.7875148861214819
713,15,14,10000,1.2,0.7875148861214819
714,0,14,10000,1.2,0.05703047830863314
714,1,14,10000,1.2,0.056170291560607225
714,2,14,10000,1.2,0.05688295670948228
714,3,14,10000,1.2,0.057015772532299294
714,4,14,10000,1.2,0.05702243976520073
714,5,14,10000,1.2,0.05702010437608544
714,6,14,10000,1.2,0.05702457267104719
714,7,14,10000,1.2,0.0570198389600654
714,8,14,10000,1.2,0.057015399941796614
714,9,14,10000,1.2,0.057016942117805655
714,10,14,10000,1.2,0.0570212832100486
714,11,14,10000,1.2,0.0657651283027373
714,12,14,10000,1.2,0.1864738933387404
714,13,14,10000,1.2,0.4453428536446478
714,14,14,10000,1.2,0.7866756723444379
714,15,14,10000,1.2,0.7866756723444379
715,0,14,10000,1.2,0.07232348092407144
715,1,14,10000,1.2,0.07097599947568421
715,2,14,10000,1.2,0.07210929290915061
715,3,14,10000,1.2,0.07233583214604296
715,4,14,10000,1.2,0.0723214777714569
715,5,14,10000,1.2,0.07232157112558436
715,6,14,10000,1.2,0.07233146047909607
715,7,14,10000,1.2,0.07232063682169289
715,8,14,10000,1.2,0.07233189644664703
715,9,14,10000,1.2,0.07232161367616702
715,10,14,10000,1.2,0.07233138835287611
715,11,14,10000,1.2,0.07708931648699868
715,12,14,10000,1.2,0.17262721984159296
715,13,14,10000,1.2,0.46046002944980535
715,14,14,10000,1.2,0.7944572720865836
715,15,14,10000,1.2,0.7944572720865836
716,0,14,10000,1.2,0.05596912887792115
716,1,14,10000,1.2,0.05491298323013375
716,2,14,10000,1.2,0.05583493083551155
