f_n,s_n,d,N,pi_s,div,s,c
2048,5,20,40000,1.8,0.0914286437317362,0.005,226
2048,6,20,40000,1.8,0.0937311500714457,0.006,216
2048,7,20,40000,1.8,0.11875513104987992,0.007,157
2048,8,20,40000,1.8,0.13231478667588756,0.008,106
2048,9,20,40000,1.8,0.14402346190030407,0.009,83
2048,10,20,40000,1.8,0.15908134001524743,0.01,61
2049,1,20,40000,1.8,0.24854356643825712,0.001,173
2049,2,20,40000,1.8,0.24209835375292313,0.002,122
2049,3,20,40000,1.8,0.24654468482372596,0.003,88
2049,4,20,40000,1.8,0.23870526512751614,0.004,65
2049,5,20,40000,1.8,0.16845131085640114,0.005,225
2049,6,20,40000,1.8,0.1760402992679573,0.006,184
2049,7,20,40000,1.8,0.18267724328065327,0.007,155
2049,8,20,40000,1.8,0.1929593886999593,0.008,120
2049,9,20,40000,1.8,0.2113026660373548,0.009,99
2049,10,20,40000,1.8,0.21561734865082027,0.01,87
2050,1,20,40000,1.8,0.17888040120310525,0.001,149
2050,2,20,40000,1.8,0.19968382375676777,0.002,149
2050,3,20,40000,1.8,0.2001013322010001,0.003,115
2050,4,20,40000,1.8,0.200721400956301,0.004,90
2050,5,20,40000,1.8,0.12465198113656839,0.005,232
2050,6,20,40000,1.8,0.12983434302777497,0.006,197
2050,7,20,40000,1.8,0.14394700071765326,0.007,177
2050,8,20,40000,1.8,0.1486462609193563,0.008,151
2050,9,20,40000,1.8,0.15376183814482033,0.009,123
2050,10,20,40000,1.8,0.15658771512243264,0.01,111
2051,1,20,60000,1.0,0.06086357428549641,0.001,129
2051,2,20,60000,1.0,0.07219905336367068,0.002,60
2051,3,20,60000,1.0,0.08213340012939307,0.003,43
2051,4,20,60000,1.0,0.09138748282361382,0.004,26
2051,5,20,60000,1.0,0.09946472006779362,0.005,13
2051,6,20,60000,1.0,0.10097586939145807,0.006,11
2051,7,20,60000,1.0,0.1045086746153913,0.007,8
2051,8,20,60000,1.0,0.105376746796911,0.008,7
2051,9,20,60000,1.0,0.10539634941460754,0.009,7
2051,10,20,60000,1.0,0.11009154101256664,0.01,5
2052,1,20,60000,1.0,0.051077822959648946,0.001,190
2052,2,20,60000,1.0,0.09974198250531623,0.002,15
2052,3,20,60000,1.0,0.1031251054360067,0.003,0
2052,4,20,60000,1.0,0.1031251054360067,0.004,0
2052,5,20,60000,1.0,0.1031251054360067,0.005,0
2052,6,20,60000,1.0,0.1031251054360067,0.006,0
2052,7,20,60000,1.0,0.1031251054360067,0.007,0
2052,8,20,60000,1.0,0.1031251054360067,0.008,0
2052,9,20,60000,1.0,0.1031251054360067,0.009,0
2052,10,20,60000,1.0,0.1031251054360067,0.01,0
2053,1,20,60000,1.0,0.05060804921514489,0.001,155
2053,2,20,60000,1.0,0.08363659936432485,0.002,54
2053,3,20,60000,1.0,0.09844639572454904,0.003,17
2053,4,20,60000,1.0,0.10414633396729725,0.004,4
2053,5,20,60000,1.0,0.10414633396729725,0.005,4
2053,6,20,60000,1.0,0.10419031150950508,0.006,3
2053,7,20,60000,1.0,0.10419151862741018,0.007,3
2053,8,20,60000,1.0,0.10419151862741018,0.008,3
2053,9,20,60000,1.0,0.10419151862741018,0.009,3
2053,10,20,60000,1.0,0.10419031150950508,0.01,3
2054,1,20,60000,1.0,0.05913411752504871,0.001,119
2054,2,20,60000,1.0,0.07414280359342863,0.002,69
2054,3,20,60000,1.0,0.09075078016048027,0.003,41
2054,4,20,60000,1.0,0.10198305855756451,0.004,19
2054,5,20,60000,1.0,0.10317906765016363,0.005,16
2054,6,20,60000,1.0,0.11875682129256256,0.006,12
2054,7,20,60000,1.0,0.12628201541499035,0.007,10
2054,8,20,60000,1.0,0.13283276425660268,0.008,7
2054,9,20,60000,1.0,0.1363133043677462,0.009,6
2054,10,20,60000,1.0,0.1479782695269285,0.01,1
2055,1,20,60000,1.0,0.05761312639091484,0.001,179
2055,2,20,60000,1.0,0.08387657714199195,0.002,60
2055,3,20,60000,1.0,0.10270999686099194,0.003,13
2055,4,20,60000,1.0,0.10502224537984425,0.004,1
2055,5,20,60000,1.0,0.10502224537984425,0.005,1
2055,6,20,60000,1.0,0.10502224284330877,0.006,1
2055,7,20,60000,1.0,0.10502224537984425,0.007,1
2055,8,20,60000,1.0,0.10502224284330877,0.008,1
2055,9,20,60000,1.0,0.10502224537984425,0.009,1
2055,10,20,60000,1.0,0.10502224284330877,0.01,1
2056,1,20,60000,1.0,0.05367114853813048,0.001,170
2056,2,20,60000,1.0,0.07692008761194016,0.002,50
2056,3,20,60000,1.0,0.09273938332615916,0.003,16
2056,4,20,60000,1.0,0.09692412271855139,0.004,10
2056,5,20,60000,1.0,0.09933733660927875,0.005,6
2056,6,20,60000,1.0,0.1072837203478279,0.006,2
2056,7,20,60000,1.0,0.10918951473650189,0.007,1
2056,8,20,60000,1.0,0.11080276135375804,0.008,0
2056,9,20,60000,1.0,0.11080276135375804,0.009,0
2056,10,20,60000,1.0,0.11080276135375804,0.01,0
2057,1,20,60000,1.0,0.052154407442775386,0.001,190
2057,2,20,60000,1.0,0.09474785971398866,0.002,35
2057,3,20,60000,1.0,0.10386295323339405,0.003,0
2057,4,20,60000,1.0,0.10386295323339405,0.004,0
2057,5,20,60000,1.0,0.10386295323339405,0.005,0
2057,6,20,60000,1.0,0.10386295323339405,0.006,0
2057,7,20,60000,1.0,0.10386295323339405,0.007,0
2057,8,20,60000,1.0,0.10386295323339405,0.008,0
2057,9,20,60000,1.0,0.10386295323339405,0.009,0
2057,10,20,60000,1.0,0.10386295323339405,0.01,0
2058,1,20,60000,1.0,0.05330685824901948,0.001,186
2058,2,20,60000,1.0,0.08541451345672697,0.002,31
2058,3,20,60000,1.0,0.08768631484789244,0.003,20
2058,4,20,60000,1.0,0.08816645424933137,0.004,17
2058,5,20,60000,1.0,0.09002468652464968,0.005,16
2058,6,20,60000,1.0,0.10794495040684333,0.006,8
2058,7,20,60000,1.0,0.11098169256638629,0.007,5
2058,8,20,60000,1.0,0.11766536694614092,0.008,3
2058,9,20,60000,1.0,0.11766536694614092,0.009,3
2058,10,20,60000,1.0,0.11766536694614092,0.01,3
2059,1,20,60000,1.0,0.04819331064666399,0.001,182
2059,2,20,60000,1.0,0.0760543978841742,0.002,55
2059,3,20,60000,1.0,0.09148934845050642,0.003,11
2059,4,20,60000,1.0,0.09691205978418196,0.004,5
2059,5,20,60000,1.0,0.1041367702886248,0.005,1
2059,6,20,60000,1.0,0.1041367702886248,0.006,1
2059,7,20,60000,1.0,0.1041367776001013,0.007,1
2059,8,20,60000,1.0,0.1041367702886248,0.008,1
2059,9,20,60000,1.0,0.1041367776001013,0.009,1
2059,10,20,60000,1.0,0.1041367702886248,0.01,1
2060,1,20,60000,1.0,0.0495235127248225,0.001,190
2060,2,20,60000,1.0,0.08148410083267339,0.002,46
2060,3,20,60000,1.0,0.10244029285876675,0.003,1
2060,4,20,60000,1.0,0.10244029285876675,0.004,1
2060,5,20,60000,1.0,0.10244029285876675,0.005,1
2060,6,20,60000,1.0,0.10244029285876675,0.006,1
2060,7,20,60000,1.0,0.10676618322887893,0.007,0
2060,8,20,60000,1.0,0.10676618322887893,0.008,0
2060,9,20,60000,1.0,0.10676618322887893,0.009,0
2060,10,20,60000,1.0,0.10676618322887893,0.01,0
2061,1,20,60000,1.2,0.05464682932726663,0.001,258
2061,2,20,60000,1.2,0.07513785519773404,0.002,142
2061,3,20,60000,1.2,0.08780988601999126,0.003,57
2061,4,20,60000,1.2,0.09300346445989528,0.004,39
2061,5,20,60000,1.2,0.09762801282624735,0.005,29
2061,6,20,60000,1.2,0.10218831061442958,0.006,25
2061,7,20,60000,1.2,0.10218831061442958,0.007,25
2061,8,20,60000,1.2,0.10852132733467125,0.008,20
2061,9,20,60000,1.2,0.12305212714666866,0.009,10
2061,10,20,60000,1.2,0.12305212714666866,0.01,10
2062,1,20,60000,1.2,0.05235660802895109,0.001,225
2062,2,20,60000,1.2,0.06420740946300563,0.002,166
2062,3,20,60000,1.2,0.08649108924945004,0.003,81
2062,4,20,60000,1.2,0.10599457141072333,0.004,34
2062,5,20,60000,1.2,0.1141583571335301,0.005,19
2062,6,20,60000,1.2,0.12029022699916872,0.006,11
2062,7,20,60000,1.2,0.12614841108780292,0.007,3
2062,8,20,60000,1.2,0.12811773990528652,0.008,2
2062,9,20,60000,1.2,0.1305230661167005,0.009,1
2062,10,20,60000,1.2,0.13218067421467364,0.01,0
2063,1,20,60000,1.2,0.06598588172396841,0.001,267
2063,2,20,60000,1.2,0.08839333352919641,0.002,95
2063,3,20,60000,1.2,0.0989729554859445,0.003,66
2063,4,20,60000,1.2,0.11126394570683816,0.004,41
2063,5,20,60000,1.2,0.11734786596858987,0.005,20
2063,6,20,60000,1.2,0.12236120326603707,0.006,13
2063,7,20,60000,1.2,0.12616521729472976,0.007,10
2063,8,20,60000,1.2,0.12614383717727562,0.008,10
2063,9,20,60000,1.2,0.1263060204289154,0.009,8
2063,10,20,60000,1.2,0.12628944267766096,0.01,6
2064,1,20,60000,1.2,0.05794325472948187,0.001,240
2064,2,20,60000,1.2,0.07200477255758717,0.002,129
2064,3,20,60000,1.2,0.08782266216497941,0.003,74
2064,4,20,60000,1.2,0.10177238697209463,0.004,43
2064,5,20,60000,1.2,0.1080682625496135,0.005,31
2064,6,20,60000,1.2,0.12265645879500167,0.006,12
2064,7,20,60000,1.2,0.12574610821619367,0.007,9
2064,8,20,60000,1.2,0.12735949973108038,0.008,6
2064,9,20,60000,1.2,0.13737682370502527,0.009,3
2064,10,20,60000,1.2,0.14081453622570317,0.01,1
2065,1,20,60000,1.2,0.058035815143202364,0.001,249
2065,2,20,60000,1.2,0.07247532008220338,0.002,136
2065,3,20,60000,1.2,0.09220938515261694,0.003,67
2065,4,20,60000,1.2,0.10249030361866669,0.004,37
2065,5,20,60000,1.2,0.11331084294551973,0.005,24
2065,6,20,60000,1.2,0.11954516780203109,0.006,18
2065,7,20,60000,1.2,0.12163997114900062,0.007,13
2065,8,20,60000,1.2,0.12930509930481393,0.008,8
2065,9,20,60000,1.2,0.13177510413502688,0.009,5
2065,10,20,60000,1.2,0.13410927535415454,0.01,3
2066,1,20,60000,1.2,0.07610794860667298,0.001,263
2066,2,20,60000,1.2,0.08349000375450309,0.002,161
2066,3,20,60000,1.2,0.10615080147957111,0.003,82
2066,4,20,60000,1.2,0.10894592027077021,0.004,69
2066,5,20,60000,1.2,0.11606833221497467,0.005,52
2066,6,20,60000,1.2,0.15269678229548264,0.006,38
2066,7,20,60000,1.2,0.15347045341649215,0.007,28
2066,8,20,60000,1.2,0.15347045341649215,0.008,28
2066,9,20,60000,1.2,0.16113155914634855,0.009,18
2066,10,20,60000,1.2,0.17202021777986157,0.01,10
2067,1,20,60000,1.2,0.056762059739549224,0.001,234
2067,2,20,60000,1.2,0.06401469803165663,0.002,159
2067,3,20,60000,1.2,0.0890758046483977,0.003,65
2067,4,20,60000,1.2,0.10396280999956442,0.004,30
2067,5,20,60000,1.2,0.10856226300852376,0.005,24
2067,6,20,60000,1.2,0.12449777593391785,0.006,10
2067,7,20,60000,1.2,0.12761297451927323,0.007,7
2067,8,20,60000,1.2,0.12920703002554124,0.008,6
2067,9,20,60000,1.2,0.13321324163481021,0.009,3
2067,10,20,60000,1.2,0.13780424805538966,0.01,1
2068,1,20,60000,1.2,0.048289670321828654,0.001,247
2068,2,20,60000,1.2,0.06085634073526054,0.002,133
2068,3,20,60000,1.2,0.07979559454764254,0.003,80
2068,4,20,60000,1.2,0.08628878899063208,0.004,57
2068,5,20,60000,1.2,0.09153054523772873,0.005,34
2068,6,20,60000,1.2,0.09557821687384957,0.006,27
2068,7,20,60000,1.2,0.09989830736750734,0.007,21
2068,8,20,60000,1.2,0.10041120008686452,0.008,20
2068,9,20,60000,1.2,0.10129981526088437,0.009,19
2068,10,20,60000,1.2,0.10250842446678818,0.01,18
2069,1,20,60000,1.2,0.06379007061765146,0.001,190
2069,2,20,60000,1.2,0.06379007061765146,0.002,190
2069,3,20,60000,1.2,0.07831539299469306,0.003,123
2069,4,20,60000,1.2,0.12941944011199258,0.004,0
2069,5,20,60000,1.2,0.12941944011199258,0.005,0
2069,6,20,60000,1.2,0.12941944011199258,0.006,0
2069,7,20,60000,1.2,0.12941944011199258,0.007,0
2069,8,20,60000,1.2,0.12941944011199258,0.008,0
2069,9,20,60000,1.2,0.12941944011199258,0.009,0
2069,10,20,60000,1.2,0.12941944011199258,0.01,0
2070,1,20,60000,1.2,0.0635132652423508,0.001,190
2070,2,20,60000,1.2,0.06351848811257454,0.002,190
2070,3,20,60000,1.2,0.07450313426580761,0.003,133
2070,4,20,60000,1.2,0.12933207893960652,0.004,0
2070,5,20,60000,1.2,0.12933207893960652,0.005,0
2070,6,20,60000,1.2,0.12933207893960652,0.006,0
2070,7,20,60000,1.2,0.12933207893960652,0.007,0
2070,8,20,60000,1.2,0.12933207893960652,0.008,0
2070,9,20,60000,1.2,0.12933207893960652,0.009,0
2070,10,20,60000,1.2,0.12933207893960652,0.01,0
2071,1,20,60000,1.4,0.11897451078234171,0.001,109
2071,2,20,60000,1.4,0.07351714597032676,0.002,227
2071,3,20,60000,1.4,0.08519083466298123,0.003,162
2071,4,20,60000,1.4,0.10174774455073919,0.004,97
2071,5,20,60000,1.4,0.12102398468558204,0.005,56
2071,6,20,60000,1.4,0.12875442601480178,0.006,36
2071,7,20,60000,1.4,0.13337627239859728,0.007,24
2071,8,20,60000,1.4,0.13575263556827788,0.008,21
2071,9,20,60000,1.4,0.14124622452053223,0.009,14
2071,10,20,60000,1.4,0.1431708948352756,0.01,11
2072,1,20,60000,1.4,0.13411647230575427,0.001,92
2072,2,20,60000,1.4,0.0804644098426303,0.002,215
2072,3,20,60000,1.4,0.08729539278022294,0.003,167
2072,4,20,60000,1.4,0.11210703251335938,0.004,80
2072,5,20,60000,1.4,0.1395831469745621,0.005,23
2072,6,20,60000,1.4,0.14047503077213092,0.006,22
2072,7,20,60000,1.4,0.14048714191825812,0.007,22
2072,8,20,60000,1.4,0.14047503077213092,0.008,22
2072,9,20,60000,1.4,0.14688263239468483,0.009,19
2072,10,20,60000,1.4,0.14682735096082491,0.01,19
2073,1,20,60000,1.4,0.0617564262166411,0.001,223
2073,2,20,60000,1.4,0.07399113568803016,0.002,190
2073,3,20,60000,1.4,0.07399143089870107,0.003,190
2073,4,20,60000,1.4,0.07399143089870107,0.004,190
2073,5,20,60000,1.4,0.12683944378429432,0.005,57
2073,6,20,60000,1.4,0.15364579939181786,0.006,0
2073,7,20,60000,1.4,0.15364579939181786,0.007,0
2073,8,20,60000,1.4,0.15364579939181786,0.008,0
2073,9,20,60000,1.4,0.15364579939181786,0.009,0
2073,10,20,60000,1.4,0.15364579939181786,0.01,0
2074,1,20,60000,1.4,0.1209705545896404,0.001,109
2074,2,20,60000,1.4,0.07046215320305042,0.002,233
2074,3,20,60000,1.4,0.08482530958961981,0.003,147
2074,4,20,60000,1.4,0.10809246671004136,0.004,91
2074,5,20,60000,1.4,0.1177602325497257,0.005,56
2074,6,20,60000,1.4,0.1237011219437957,0.006,47
2074,7,20,60000,1.4,0.12786087806521051,0.007,38
2074,8,20,60000,1.4,0.13727760676268316,0.008,20
2074,9,20,60000,1.4,0.13983861530828412,0.009,14
2074,10,20,60000,1.4,0.14310544288812255,0.01,11
2075,1,20,60000,1.4,0.13353406137175008,0.001,81
2075,2,20,60000,1.4,0.0738681932494269,0.002,190
2075,3,20,60000,1.4,0.0738681932494269,0.003,190
2075,4,20,60000,1.4,0.07386289741188741,0.004,190
2075,5,20,60000,1.4,0.10665475311591993,0.005,93
2075,6,20,60000,1.4,0.15482864805791005,0.006,0
2075,7,20,60000,1.4,0.15482864805791005,0.007,0
2075,8,20,60000,1.4,0.15482864805791005,0.008,0
2075,9,20,60000,1.4,0.15482864805791005,0.009,0
2075,10,20,60000,1.4,0.15482864805791005,0.01,0
2076,1,20,60000,1.4,0.13893672015783842,0.001,116
2076,2,20,60000,1.4,0.07651219874687197,0.002,256
2076,3,20,60000,1.4,0.08961757191723181,0.003,149
2076,4,20,60000,1.4,0.09315326598700972,0.004,94
2076,5,20,60000,1.4,0.09443366336616432,0.005,80
2076,6,20,60000,1.4,0.0952540677061899,0.006,73
2076,7,20,60000,1.4,0.10303916094621075,0.007,67
2076,8,20,60000,1.4,0.11296932160189532,0.008,57
2076,9,20,60000,1.4,0.12635478762199717,0.009,39
2076,10,20,60000,1.4,0.13177044868379925,0.01,25
2077,1,20,60000,1.4,0.12190608998135012,0.001,107
2077,2,20,60000,1.4,0.07071804565110676,0.002,213
2077,3,20,60000,1.4,0.07375556331783525,0.003,187
2077,4,20,60000,1.4,0.08876864606608331,0.004,116
2077,5,20,60000,1.4,0.11400144468489427,0.005,60
2077,6,20,60000,1.4,0.1283042107748355,0.006,34
2077,7,20,60000,1.4,0.13577936030707755,0.007,21
2077,8,20,60000,1.4,0.14185757434517426,0.008,14
2077,9,20,60000,1.4,0.1518805708700533,0.009,8
2077,10,20,60000,1.4,0.1596994518311619,0.01,2
2078,1,20,60000,1.4,0.13666609592396814,0.001,107
2078,2,20,60000,1.4,0.07680329948525978,0.002,218
2078,3,20,60000,1.4,0.08939383548525544,0.003,143
2078,4,20,60000,1.4,0.10473642286951322,0.004,95
2078,5,20,60000,1.4,0.1129439187390271,0.005,71
2078,6,20,60000,1.4,0.11821213290426338,0.006,55
2078,7,20,60000,1.4,0.132261181853442,0.007,36
2078,8,20,60000,1.4,0.14261917808743568,0.008,22
2078,9,20,60000,1.4,0.1503009186642205,0.009,14
2078,10,20,60000,1.4,0.1559888631117673,0.01,10
2079,1,20,60000,1.4,0.11282859206584674,0.001,106
2079,2,20,60000,1.4,0.07178581556211033,0.002,233
2079,3,20,60000,1.4,0.08777804527683031,0.003,163
2079,4,20,60000,1.4,0.11440581016563914,0.004,104
2079,5,20,60000,1.4,0.12364738994280039,0.005,56
2079,6,20,60000,1.4,0.12889549816937557,0.006,38
2079,7,20,60000,1.4,0.13159517668561937,0.007,30
2079,8,20,60000,1.4,0.13480127038790057,0.008,21
2079,9,20,60000,1.4,0.13656125017534027,0.009,14
2079,10,20,60000,1.4,0.14104997249540657,0.01,10
2080,1,20,60000,1.4,0.1369305276967298,0.001,99
2080,2,20,60000,1.4,0.08750571611767999,0.002,244
2080,3,20,60000,1.4,0.09615749950702711,0.003,167
2080,4,20,60000,1.4,0.10148450305374025,0.004,121
2080,5,20,60000,1.4,0.11442692169743562,0.005,86
2080,6,20,60000,1.4,0.11938955846876557,0.006,63
2080,7,20,60000,1.4,0.12092894186424262,0.007,51
2080,8,20,60000,1.4,0.12607147686060718,0.008,40
2080,9,20,60000,1.4,0.12815142653303657,0.009,37
2080,10,20,60000,1.4,0.13252339821725367,0.01,32
2081,1,20,60000,1.6,0.14314025470865704,0.001,117
2081,2,20,60000,1.6,0.14381641935099515,0.002,99
2081,3,20,60000,1.6,0.06967448741404803,0.003,261
2081,4,20,60000,1.6,0.07722900416029915,0.004,192
2081,5,20,60000,1.6,0.08280263895469711,0.005,138
2081,6,20,60000,1.6,0.09103186552724138,0.006,94
2081,7,20,60000,1.6,0.09317420075005123,0.007,76
2081,8,20,60000,1.6,0.10842222671635182,0.008,63
2081,9,20,60000,1.6,0.12983209617257277,0.009,46
2081,10,20,60000,1.6,0.14900970671653097,0.01,29
2082,1,20,60000,1.6,0.15222236302855616,0.001,147
2082,2,20,60000,1.6,0.08282121162672428,0.002,190
2082,3,20,60000,1.6,0.08281345329489376,0.003,190
2082,4,20,60000,1.6,0.08281345329489376,0.004,190
2082,5,20,60000,1.6,0.08281345329489376,0.005,190
2082,6,20,60000,1.6,0.08282121162672428,0.006,190
2082,7,20,60000,1.6,0.11767966299769825,0.007,94
2082,8,20,60000,1.6,0.17576114117531685,0.008,0
2082,9,20,60000,1.6,0.17576114117531685,0.009,0
2082,10,20,60000,1.6,0.17576114117531685,0.01,0
2083,1,20,60000,1.6,0.15352224055125754,0.001,135
2083,2,20,60000,1.6,0.1565834075104792,0.002,108
2083,3,20,60000,1.6,0.07968177152253768,0.003,267
2083,4,20,60000,1.6,0.08408091226899984,0.004,181
2083,5,20,60000,1.6,0.09809722051060918,0.005,129
2083,6,20,60000,1.6,0.10658662394811501,0.006,105
2083,7,20,60000,1.6,0.12298547521765842,0.007,75
2083,8,20,60000,1.6,0.12887915913584572,0.008,59
2083,9,20,60000,1.6,0.13116679500033923,0.009,56
2083,10,20,60000,1.6,0.13473898025278333,0.01,50
2084,1,20,60000,1.6,0.1492168414752749,0.001,153
2084,2,20,60000,1.6,0.13803272577901435,0.002,114
2084,3,20,60000,1.6,0.07770659487105096,0.003,255
2084,4,20,60000,1.6,0.08289350802992,0.004,207
2084,5,20,60000,1.6,0.10875946151198948,0.005,139
2084,6,20,60000,1.6,0.12830115143750428,0.006,79
2084,7,20,60000,1.6,0.13672508645809855,0.007,50
2084,8,20,60000,1.6,0.13917934412207045,0.008,42
2084,9,20,60000,1.6,0.14202796250502642,0.009,38
2084,10,20,60000,1.6,0.14740719626923404,0.01,30
2085,1,20,60000,1.6,0.14375609957906835,0.001,156
2085,2,20,60000,1.6,0.07002960670088315,0.002,293
2085,3,20,60000,1.6,0.07926889448225902,0.003,213
2085,4,20,60000,1.6,0.08203037167789409,0.004,198
2085,5,20,60000,1.6,0.0920082427630379,0.005,145
2085,6,20,60000,1.6,0.10610789734065122,0.006,101
2085,7,20,60000,1.6,0.11681126977032409,0.007,79
2085,8,20,60000,1.6,0.14273889511857224,0.008,47
2085,9,20,60000,1.6,0.15136001906870133,0.009,35
2085,10,20,60000,1.6,0.16317745910704545,0.01,19
2086,1,20,60000,1.6,0.152664417223988,0.001,145
2086,2,20,60000,1.6,0.08330082900521874,0.002,190
2086,3,20,60000,1.6,0.08330028281836052,0.003,190
2086,4,20,60000,1.6,0.08330028281836052,0.004,190
2086,5,20,60000,1.6,0.08330028281836052,0.005,190
2086,6,20,60000,1.6,0.08336756230219079,0.006,189
2086,7,20,60000,1.6,0.11026524424899457,0.007,110
2086,8,20,60000,1.6,0.17609700759116426,0.008,1
2086,9,20,60000,1.6,0.17628271793720285,0.009,0
2086,10,20,60000,1.6,0.17628271793720285,0.01,0
2087,1,20,60000,1.6,0.15293570749919647,0.001,147
2087,2,20,60000,1.6,0.08225359424336763,0.002,191
2087,3,20,60000,1.6,0.08343391624141153,0.003,190
2087,4,20,60000,1.6,0.08343669129379805,0.004,190
2087,5,20,60000,1.6,0.08343669129379805,0.005,190
2087,6,20,60000,1.6,0.08343669129379805,0.006,190
2087,7,20,60000,1.6,0.11062405925361687,0.007,108
2087,8,20,60000,1.6,0.1759538024333529,0.008,0
2087,9,20,60000,1.6,0.1759538024333529,0.009,0
2087,10,20,60000,1.6,0.1759538024333529,0.01,0
2088,1,20,60000,1.6,0.1385176637270073,0.001,151
2088,2,20,60000,1.6,0.06867447570629519,0.002,276
2088,3,20,60000,1.6,0.07923140662933714,0.003,205
2088,4,20,60000,1.6,0.08092685633414426,0.004,195
2088,5,20,60000,1.6,0.08294737657194215,0.005,185
2088,6,20,60000,1.6,0.09718728855034306,0.006,137
2088,7,20,60000,1.6,0.13212208611123047,0.007,62
2088,8,20,60000,1.6,0.14644683819826995,0.008,34
2088,9,20,60000,1.6,0.15361623368682523,0.009,27
2088,10,20,60000,1.6,0.16435016641649008,0.01,15
2089,1,20,60000,1.6,0.15144061768085396,0.001,134
2089,2,20,60000,1.6,0.1551003216344399,0.002,84
2089,3,20,60000,1.6,0.08660963018891184,0.003,267
2089,4,20,60000,1.6,0.10548390498125729,0.004,173
2089,5,20,60000,1.6,0.11449622669507392,0.005,124
2089,6,20,60000,1.6,0.12076794158454947,0.006,98
2089,7,20,60000,1.6,0.12498029994883354,0.007,76
2089,8,20,60000,1.6,0.1307948630974969,0.008,63
2089,9,20,60000,1.6,0.13680470528267888,0.009,46
2089,10,20,60000,1.6,0.13926281710983138,0.01,39
2090,1,20,60000,1.6,0.14222764248864136,0.001,147
2090,2,20,60000,1.6,0.13813463750227847,0.002,111
2090,3,20,60000,1.6,0.08603915726520957,0.003,222
2090,4,20,60000,1.6,0.0916754155893816,0.004,178
2090,5,20,60000,1.6,0.10351916908550869,0.005,134
2090,6,20,60000,1.6,0.10893093724622822,0.006,99
2090,7,20,60000,1.6,0.12030548485197842,0.007,79
2090,8,20,60000,1.6,0.13418055954258648,0.008,60
2090,9,20,60000,1.6,0.14779858965277734,0.009,40
2090,10,20,60000,1.6,0.15060005273468427,0.01,34
2091,1,20,60000,1.8,0.17186583062232563,0.001,164
2091,2,20,60000,1.8,0.17319810360528004,0.002,110
2091,3,20,60000,1.8,0.16319774569075807,0.003,89
2091,4,20,60000,1.8,0.08273057797692313,0.004,239
2091,5,20,60000,1.8,0.08973380685401117,0.005,205
2091,6,20,60000,1.8,0.09605677398620119,0.006,185
2091,7,20,60000,1.8,0.1105412443200906,0.007,131
2091,8,20,60000,1.8,0.11852219498953082,0.008,113
2091,9,20,60000,1.8,0.1365949719912733,0.009,82
2091,10,20,60000,1.8,0.15127867346050386,0.01,58
2092,1,20,60000,1.8,0.16938296818716791,0.001,153
2092,2,20,60000,1.8,0.16589199552302314,0.002,142
2092,3,20,60000,1.8,0.16799420110084423,0.003,91
