f_n,s_n,d,N,pi_s,div,s,c
471,7,12,60000,1.4,0.09454435922028542,0.007,50
471,8,12,60000,1.4,0.09454435922028542,0.008,50
471,9,12,60000,1.4,0.09454435922028542,0.009,50
471,10,12,60000,1.4,0.09454435922028542,0.01,50
472,1,12,60000,1.4,0.1095000725284227,0.001,115
472,2,12,60000,1.4,0.10943321125389247,0.002,100
472,3,12,60000,1.4,0.0331345073512438,0.003,266
472,4,12,60000,1.4,0.03844644852219143,0.004,145
472,5,12,60000,1.4,0.044037992416454244,0.005,88
472,6,12,60000,1.4,0.04799935629875938,0.006,74
472,7,12,60000,1.4,0.05128304502966381,0.007,66
472,8,12,60000,1.4,0.05128304502966381,0.008,66
472,9,12,60000,1.4,0.05128304502966381,0.009,66
472,10,12,60000,1.4,0.055091520711055275,0.01,63
473,1,12,60000,1.4,0.12381574988956633,0.001,116
473,2,12,60000,1.4,0.030917124061928314,0.002,286
473,3,12,60000,1.4,0.030917124061928314,0.003,286
473,4,12,60000,1.4,0.030190036694418512,0.004,156
473,5,12,60000,1.4,0.047794257999314534,0.005,66
473,6,12,60000,1.4,0.047794257999314534,0.006,66
473,7,12,60000,1.4,0.047794257999314534,0.007,66
473,8,12,60000,1.4,0.047794257999314534,0.008,66
473,9,12,60000,1.4,0.047794257999314534,0.009,66
473,10,12,60000,1.4,0.047794257999314534,0.01,66
474,1,12,60000,1.4,0.11032989209350595,0.001,116
474,2,12,60000,1.4,0.10807062598626428,0.002,101
474,3,12,60000,1.4,0.03366571454239035,0.003,215
474,4,12,60000,1.4,0.03555942450430557,0.004,152
474,5,12,60000,1.4,0.041044013860204835,0.005,100
474,6,12,60000,1.4,0.044309342695904565,0.006,80
474,7,12,60000,1.4,0.045226929670921324,0.007,76
474,8,12,60000,1.4,0.045226929670921324,0.008,76
474,9,12,60000,1.4,0.05414891540162995,0.009,69
474,10,12,60000,1.4,0.08857410034674204,0.01,50
475,1,12,60000,1.4,0.1245646581315355,0.001,100
475,2,12,60000,1.4,0.030977029813773312,0.002,286
475,3,12,60000,1.4,0.030977029813773312,0.003,286
475,4,12,60000,1.4,0.03971926370481758,0.004,83
475,5,12,60000,1.4,0.04802267155987572,0.005,66
475,6,12,60000,1.4,0.04802267155987572,0.006,66
475,7,12,60000,1.4,0.04802267155987572,0.007,66
475,8,12,60000,1.4,0.04802267155987572,0.008,66
475,9,12,60000,1.4,0.04802267155987572,0.009,66
475,10,12,60000,1.4,0.04802267155987572,0.01,66
476,1,12,60000,1.4,0.18667772791379467,0.001,116
476,2,12,60000,1.4,0.12419220436708411,0.002,91
476,3,12,60000,1.4,0.05542463829048407,0.003,207
476,4,12,60000,1.4,0.07465059868213053,0.004,124
476,5,12,60000,1.4,0.0750205712262655,0.005,115
476,6,12,60000,1.4,0.07939961549295925,0.006,85
476,7,12,60000,1.4,0.08526750289804566,0.007,77
476,8,12,60000,1.4,0.08953671104345999,0.008,69
476,9,12,60000,1.4,0.09559976643161619,0.009,59
476,10,12,60000,1.4,0.110045085619264,0.01,45
477,1,12,60000,1.4,0.14805896588507939,0.001,116
477,2,12,60000,1.4,0.1163289964289181,0.002,100
477,3,12,60000,1.4,0.048192003007540035,0.003,221
477,4,12,60000,1.4,0.055109757746065545,0.004,145
477,5,12,60000,1.4,0.05868745246451137,0.005,97
477,6,12,60000,1.4,0.060767193265929886,0.006,87
477,7,12,60000,1.4,0.06310563917409955,0.007,79
477,8,12,60000,1.4,0.06647124621315922,0.008,68
477,9,12,60000,1.4,0.07346494636534419,0.009,61
477,10,12,60000,1.4,0.08101650678533122,0.01,54
478,1,12,60000,1.4,0.16810187817778927,0.001,108
478,2,12,60000,1.4,0.14684731989222066,0.002,87
478,3,12,60000,1.4,0.05428209149998649,0.003,239
478,4,12,60000,1.4,0.06656271659150824,0.004,164
478,5,12,60000,1.4,0.08152714538902849,0.005,108
478,6,12,60000,1.4,0.08580678710273365,0.006,87
478,7,12,60000,1.4,0.08816658615912885,0.007,70
478,8,12,60000,1.4,0.09395572055785566,0.008,59
478,9,12,60000,1.4,0.09842394967416035,0.009,56
478,10,12,60000,1.4,0.1027726611477982,0.01,52
479,1,12,60000,1.4,0.12305732052428461,0.001,116
479,2,12,60000,1.4,0.03126818745899434,0.002,286
479,3,12,60000,1.4,0.03126818745899434,0.003,286
479,4,12,60000,1.4,0.036835318974568605,0.004,97
479,5,12,60000,1.4,0.047754483669983985,0.005,66
479,6,12,60000,1.4,0.047754483669983985,0.006,66
479,7,12,60000,1.4,0.047754483669983985,0.007,66
479,8,12,60000,1.4,0.047754483669983985,0.008,66
479,9,12,60000,1.4,0.047754483669983985,0.009,66
479,10,12,60000,1.4,0.047754483669983985,0.01,66
480,1,12,60000,1.4,0.16501375958658548,0.001,116
480,2,12,60000,1.4,0.12400110440784361,0.002,92
480,3,12,60000,1.4,0.03818177921127662,0.003,196
480,4,12,60000,1.4,0.058795120752076296,0.004,130
480,5,12,60000,1.4,0.06936158169430531,0.005,95
480,6,12,60000,1.4,0.0712550872996635,0.006,92
480,7,12,60000,1.4,0.08421168865017561,0.007,77
480,8,12,60000,1.4,0.09029161310929973,0.008,56
480,9,12,60000,1.4,0.09592456423439419,0.009,49
480,10,12,60000,1.4,0.10381908337381153,0.01,43
481,1,12,60000,1.6,0.22455496118171217,0.001,110
481,2,12,60000,1.6,0.22762819590145275,0.002,100
481,3,12,60000,1.6,0.22918039025472423,0.003,70
481,4,12,60000,1.6,-1,-1,-1
481,5,12,60000,1.6,0.053506661525075605,0.005,179
481,6,12,60000,1.6,0.05622797083406322,0.006,117
481,7,12,60000,1.6,0.07990903874292864,0.007,81
481,8,12,60000,1.6,0.07990903874292864,0.008,81
481,9,12,60000,1.6,0.07990903874292864,0.009,81
481,10,12,60000,1.6,0.07989298157560694,0.01,80
482,1,12,60000,1.6,0.13365892216686476,0.001,113
482,2,12,60000,1.6,0.15826592603329073,0.002,115
482,3,12,60000,1.6,0.16954423977702435,0.003,106
482,4,12,60000,1.6,0.1647235551439527,0.004,78
482,5,12,60000,1.6,0.04286897975572757,0.005,222
482,6,12,60000,1.6,0.053615865780687666,0.006,171
482,7,12,60000,1.6,0.05732515644575759,0.007,131
482,8,12,60000,1.6,0.06443157110562213,0.008,110
482,9,12,60000,1.6,0.06580653154148851,0.009,95
482,10,12,60000,1.6,0.07103706945913044,0.01,80
483,1,12,60000,1.6,0.15113688596445096,0.001,116
483,2,12,60000,1.6,0.14436494462202265,0.002,112
483,3,12,60000,1.6,0.1397683987341387,0.003,98
483,4,12,60000,1.6,0.13088355688874412,0.004,90
483,5,12,60000,1.6,0.0346167694953055,0.005,230
483,6,12,60000,1.6,0.036051275574288104,0.006,169
483,7,12,60000,1.6,0.03967276756390863,0.007,135
483,8,12,60000,1.6,0.043195811301842225,0.008,106
483,9,12,60000,1.6,0.04809609308818998,0.009,86
483,10,12,60000,1.6,0.049752351180681206,0.01,83
484,1,12,60000,1.6,0.1457447158245453,0.001,116
484,2,12,60000,1.6,0.14574659428498013,0.002,112
484,3,12,60000,1.6,0.1343060013778772,0.003,107
484,4,12,60000,1.6,0.10388572574914377,0.004,111
484,5,12,60000,1.6,0.03636954417636687,0.005,283
484,6,12,60000,1.6,0.03871020364748789,0.006,192
484,7,12,60000,1.6,0.042309739250419046,0.007,138
484,8,12,60000,1.6,0.04543925816974669,0.008,107
484,9,12,60000,1.6,0.04633958947471238,0.009,93
484,10,12,60000,1.6,0.048541840806527715,0.01,83
485,1,12,60000,1.6,0.12028704535489002,0.001,99
485,2,12,60000,1.6,0.18112726925023817,0.002,92
485,3,12,60000,1.6,0.16493584668410596,0.003,88
485,4,12,60000,1.6,0.042882633287983564,0.004,225
485,5,12,60000,1.6,0.05053611263962354,0.005,158
485,6,12,60000,1.6,0.055209442476366936,0.006,153
485,7,12,60000,1.6,0.07385429122916407,0.007,135
485,8,12,60000,1.6,0.09493540870756809,0.008,125
485,9,12,60000,1.6,0.09707323187415712,0.009,118
485,10,12,60000,1.6,0.09830165426533946,0.01,97
486,1,12,60000,1.6,0.10986762772552239,0.001,116
486,2,12,60000,1.6,0.10986762772552239,0.002,116
486,3,12,60000,1.6,0.10977504217083131,0.003,103
486,4,12,60000,1.6,0.11997179899983768,0.004,89
486,5,12,60000,1.6,0.03293602513477699,0.005,271
486,6,12,60000,1.6,0.03564127440017349,0.006,148
486,7,12,60000,1.6,0.038333914919845516,0.007,116
486,8,12,60000,1.6,0.04725495177053233,0.008,77
486,9,12,60000,1.6,0.04983392816493746,0.009,71
486,10,12,60000,1.6,0.04983392816493746,0.01,71
487,1,12,60000,1.6,0.12211864952127177,0.001,116
487,2,12,60000,1.6,0.12211864952127177,0.002,116
487,3,12,60000,1.6,0.1263291133199119,0.003,87
487,4,12,60000,1.6,0.12713308693505046,0.004,89
487,5,12,60000,1.6,0.03572789085695327,0.005,282
487,6,12,60000,1.6,0.04023009308949229,0.006,193
487,7,12,60000,1.6,0.047245259290343455,0.007,122
487,8,12,60000,1.6,0.050493629375398134,0.008,100
487,9,12,60000,1.6,0.052583025354935885,0.009,84
487,10,12,60000,1.6,0.05424603821039058,0.01,77
488,1,12,60000,1.6,0.13689865063393214,0.001,116
488,2,12,60000,1.6,0.13689732908637428,0.002,111
488,3,12,60000,1.6,0.10386511485250065,0.003,106
488,4,12,60000,1.6,0.1040574509705026,0.004,85
488,5,12,60000,1.6,0.03673946227737991,0.005,221
488,6,12,60000,1.6,0.03660326898330688,0.006,181
488,7,12,60000,1.6,0.047338565535913375,0.007,133
488,8,12,60000,1.6,0.049599793721572374,0.008,111
488,9,12,60000,1.6,0.0512112851196201,0.009,105
488,10,12,60000,1.6,0.051601653722448466,0.01,84
489,1,12,60000,1.6,0.14222316630406018,0.001,116
489,2,12,60000,1.6,0.14222316630406018,0.002,116
489,3,12,60000,1.6,0.14210483061390686,0.003,93
489,4,12,60000,1.6,0.034118158250170075,0.004,286
489,5,12,60000,1.6,0.034118158250170075,0.005,286
489,6,12,60000,1.6,0.03338783171394265,0.006,271
489,7,12,60000,1.6,0.04754151930908493,0.007,74
489,8,12,60000,1.6,0.05272138731187493,0.008,66
489,9,12,60000,1.6,0.05272138731187493,0.009,66
489,10,12,60000,1.6,0.05272138731187493,0.01,66
490,1,12,60000,1.6,0.13598503816702487,0.001,116
490,2,12,60000,1.6,0.13598503816702487,0.002,116
490,3,12,60000,1.6,0.13597027566958086,0.003,91
490,4,12,60000,1.6,0.031793275895428366,0.004,295
490,5,12,60000,1.6,0.03241557250018946,0.005,283
490,6,12,60000,1.6,0.03240539371031738,0.006,194
490,7,12,60000,1.6,0.038092515167910616,0.007,126
490,8,12,60000,1.6,0.0447127927371218,0.008,87
490,9,12,60000,1.6,0.04935501453182253,0.009,73
490,10,12,60000,1.6,0.0515424628995632,0.01,68
491,1,12,60000,1.8,0.14872793478498675,0.001,116
491,2,12,60000,1.8,0.14872793478498675,0.002,116
491,3,12,60000,1.8,0.14872793478498675,0.003,116
491,4,12,60000,1.8,0.14866361986761242,0.004,104
491,5,12,60000,1.8,0.13921193920542568,0.005,111
491,6,12,60000,1.8,0.03788098331203072,0.006,294
491,7,12,60000,1.8,0.038336563125003706,0.007,288
491,8,12,60000,1.8,0.040295124688712484,0.008,230
491,9,12,60000,1.8,0.04120915656856589,0.009,205
491,10,12,60000,1.8,0.049400810198484926,0.01,117
492,1,12,60000,1.8,0.18250609961081066,0.001,116
492,2,12,60000,1.8,0.18250881380234568,0.002,114
492,3,12,60000,1.8,0.20646921129654525,0.003,116
492,4,12,60000,1.8,0.1999867236946758,0.004,104
492,5,12,60000,1.8,0.2104715034453126,0.005,93
492,6,12,60000,1.8,0.20461519839505543,0.006,71
492,7,12,60000,1.8,0.0688226595616106,0.007,270
492,8,12,60000,1.8,0.07274445429393996,0.008,220
492,9,12,60000,1.8,0.07927468770163457,0.009,186
492,10,12,60000,1.8,0.083430307351613,0.01,155
493,1,12,60000,1.8,0.14660227112599886,0.001,116
493,2,12,60000,1.8,0.1503403842338041,0.002,102
493,3,12,60000,1.8,0.17433330440230635,0.003,99
493,4,12,60000,1.8,0.20508594749591436,0.004,84
493,5,12,60000,1.8,0.195975380477361,0.005,79
493,6,12,60000,1.8,0.0449706435178675,0.006,265
493,7,12,60000,1.8,0.05413704148273909,0.007,218
493,8,12,60000,1.8,0.06201945458982954,0.008,188
493,9,12,60000,1.8,0.06720213914243246,0.009,170
493,10,12,60000,1.8,0.07199091346998546,0.01,145
494,1,12,60000,1.8,0.16528033086403332,0.001,116
494,2,12,60000,1.8,0.16528033086403332,0.002,116
494,3,12,60000,1.8,0.16528033086403332,0.003,116
494,4,12,60000,1.8,0.16963766348096973,0.004,115
494,5,12,60000,1.8,0.14640181957223644,0.005,109
494,6,12,60000,1.8,0.1464342161983127,0.006,88
494,7,12,60000,1.8,0.03540454928108474,0.007,292
494,8,12,60000,1.8,0.03585820374874969,0.008,266
494,9,12,60000,1.8,0.037439686546084164,0.009,210
494,10,12,60000,1.8,0.03975321583674481,0.01,153
495,1,12,60000,1.8,0.08194100899483296,0.001,116
495,2,12,60000,1.8,0.08194100899483296,0.002,116
495,3,12,60000,1.8,0.08186771718491893,0.003,114
495,4,12,60000,1.8,0.08199602258923315,0.004,106
495,5,12,60000,1.8,0.15202173533797445,0.005,100
495,6,12,60000,1.8,0.11068018241128201,0.006,101
495,7,12,60000,1.8,0.043629773099835796,0.007,249
495,8,12,60000,1.8,0.05212424513142264,0.008,207
495,9,12,60000,1.8,0.05455876895740787,0.009,155
495,10,12,60000,1.8,0.05424228601293372,0.01,107
496,1,12,60000,1.8,0.15913455632040155,0.001,116
496,2,12,60000,1.8,0.15913455632040155,0.002,116
496,3,12,60000,1.8,0.15909704777639672,0.003,107
496,4,12,60000,1.8,0.15956487156327293,0.004,102
496,5,12,60000,1.8,0.14297292301371323,0.005,101
496,6,12,60000,1.8,0.14281882591967437,0.006,88
496,7,12,60000,1.8,0.03235154885446908,0.007,291
496,8,12,60000,1.8,0.03352353675859037,0.008,236
496,9,12,60000,1.8,0.035614879181905555,0.009,175
496,10,12,60000,1.8,0.036163872026912375,0.01,152
497,1,12,60000,1.8,0.15917346360346937,0.001,116
497,2,12,60000,1.8,0.15917346360346937,0.002,116
497,3,12,60000,1.8,0.15917346360346937,0.003,116
497,4,12,60000,1.8,0.15917346360346937,0.004,116
497,5,12,60000,1.8,0.15917542997372175,0.005,97
497,6,12,60000,1.8,0.036892793918491054,0.006,286
497,7,12,60000,1.8,0.036892793918491054,0.007,286
497,8,12,60000,1.8,0.036892793918491054,0.008,286
497,9,12,60000,1.8,0.036629038217590275,0.009,284
497,10,12,60000,1.8,0.036728833446445765,0.01,170
498,1,12,60000,1.8,0.16004578894713184,0.001,116
498,2,12,60000,1.8,0.16004578894713184,0.002,116
498,3,12,60000,1.8,0.1639912543175711,0.003,96
498,4,12,60000,1.8,0.15062908141320222,0.004,105
498,5,12,60000,1.8,0.1521942737481274,0.005,87
498,6,12,60000,1.8,0.1868680484053662,0.006,84
498,7,12,60000,1.8,0.03807452633410672,0.007,274
498,8,12,60000,1.8,0.03954212777685804,0.008,224
498,9,12,60000,1.8,0.040547133438570075,0.009,195
498,10,12,60000,1.8,0.04079465926330113,0.01,161
499,1,12,60000,1.8,0.16285127067733338,0.001,116
499,2,12,60000,1.8,0.16285127067733338,0.002,116
499,3,12,60000,1.8,0.1628929031454505,0.003,103
499,4,12,60000,1.8,0.12151261262341202,0.004,106
499,5,12,60000,1.8,0.12167665574890467,0.005,101
499,6,12,60000,1.8,0.12185578677453181,0.006,88
499,7,12,60000,1.8,0.04328949461616615,0.007,265
499,8,12,60000,1.8,0.048642988304986416,0.008,205
499,9,12,60000,1.8,0.050268097078080456,0.009,169
499,10,12,60000,1.8,0.054194863408800927,0.01,145
500,1,12,60000,1.8,0.16827382436421998,0.001,116
500,2,12,60000,1.8,0.1792746381984711,0.002,113
500,3,12,60000,1.8,0.2130617217115974,0.003,99
500,4,12,60000,1.8,0.2055785243268308,0.004,100
500,5,12,60000,1.8,0.15831681951076534,0.005,102
500,6,12,60000,1.8,0.046283946524872645,0.006,286
500,7,12,60000,1.8,0.05264801528238184,0.007,237
500,8,12,60000,1.8,0.06293092249804785,0.008,195
500,9,12,60000,1.8,0.07076593277929039,0.009,157
500,10,12,60000,1.8,0.07135898444310491,0.01,146
501,1,13,10000,1.0,0.04804178806937026,0.001,111
501,2,13,10000,1.0,0.047686520261809244,0.002,78
501,3,13,10000,1.0,0.047686520261809244,0.003,78
501,4,13,10000,1.0,0.06123574932865674,0.004,54
501,5,13,10000,1.0,0.09956716219318824,0.005,13
501,6,13,10000,1.0,0.1065366180854378,0.006,0
501,7,13,10000,1.0,0.1065366180854378,0.007,0
501,8,13,10000,1.0,0.1065366180854378,0.008,0
501,9,13,10000,1.0,0.1065366180854378,0.009,0
501,10,13,10000,1.0,0.1065366180854378,0.01,0
502,1,13,10000,1.0,0.04555246167672765,0.001,124
502,2,13,10000,1.0,0.04374834708855367,0.002,48
502,3,13,10000,1.0,0.04741157594022909,0.003,40
502,4,13,10000,1.0,0.04710770952395925,0.004,34
502,5,13,10000,1.0,0.04592845857140002,0.005,28
502,6,13,10000,1.0,0.06701642055996292,0.006,20
502,7,13,10000,1.0,0.08167837366913197,0.007,13
502,8,13,10000,1.0,0.08474783079439825,0.008,9
502,9,13,10000,1.0,0.08474783079439825,0.009,9
502,10,13,10000,1.0,0.08464168115258894,0.01,8
503,1,13,10000,1.0,0.04902831877965214,0.001,125
503,2,13,10000,1.0,0.04776370188716465,0.002,78
503,3,13,10000,1.0,0.04778470984022688,0.003,77
503,4,13,10000,1.0,0.06286741192207825,0.004,54
503,5,13,10000,1.0,0.1030398284246976,0.005,8
503,6,13,10000,1.0,0.10557203396377464,0.006,0
503,7,13,10000,1.0,0.10557203396377464,0.007,0
503,8,13,10000,1.0,0.10557203396377464,0.008,0
503,9,13,10000,1.0,0.10557203396377464,0.009,0
503,10,13,10000,1.0,0.10557203396377464,0.01,0
504,1,13,10000,1.0,0.05054845661555811,0.001,134
504,2,13,10000,1.0,0.060460862110392505,0.002,64
504,3,13,10000,1.0,0.06586503487103758,0.003,42
504,4,13,10000,1.0,0.07100688954991968,0.004,31
504,5,13,10000,1.0,0.08026561494534654,0.005,21
504,6,13,10000,1.0,0.08140801371783603,0.006,14
504,7,13,10000,1.0,0.08550532177088216,0.007,11
504,8,13,10000,1.0,0.08884261257179257,0.008,7
504,9,13,10000,1.0,0.09019483028965662,0.009,6
504,10,13,10000,1.0,0.09019483028965662,0.01,6
505,1,13,10000,1.0,0.048730899724355806,0.001,125
505,2,13,10000,1.0,0.04884827894944464,0.002,78
505,3,13,10000,1.0,0.04863625968566629,0.003,77
505,4,13,10000,1.0,0.06454020887728688,0.004,51
505,5,13,10000,1.0,0.10249775376636337,0.005,10
505,6,13,10000,1.0,0.10660556769892049,0.006,0
505,7,13,10000,1.0,0.10660556769892049,0.007,0
505,8,13,10000,1.0,0.10660556769892049,0.008,0
505,9,13,10000,1.0,0.10660556769892049,0.009,0
505,10,13,10000,1.0,0.10660556769892049,0.01,0
506,1,13,10000,1.0,0.056524228479826716,0.001,174
506,2,13,10000,1.0,0.05361343518229521,0.002,79
506,3,13,10000,1.0,0.060372553532841884,0.003,51
506,4,13,10000,1.0,0.06502932550328792,0.004,40
506,5,13,10000,1.0,0.0732346399074156,0.005,27
506,6,13,10000,1.0,0.07960694333407227,0.006,19
506,7,13,10000,1.0,0.08765808626846955,0.007,14
506,8,13,10000,1.0,0.0923646230472235,0.008,11
506,9,13,10000,1.0,0.09765861288171254,0.009,8
506,10,13,10000,1.0,0.10348656286355219,0.01,4
507,1,13,10000,1.0,0.052095196922840044,0.001,127
507,2,13,10000,1.0,0.05713074221391407,0.002,72
507,3,13,10000,1.0,0.0696484772247758,0.003,47
507,4,13,10000,1.0,0.0757393537925264,0.004,32
507,5,13,10000,1.0,0.08099061936438606,0.005,23
507,6,13,10000,1.0,0.0837463427852087,0.006,18
507,7,13,10000,1.0,0.0843859921890334,0.007,15
507,8,13,10000,1.0,0.0843282021643934,0.008,14
507,9,13,10000,1.0,0.08783698800956678,0.009,12
507,10,13,10000,1.0,0.0879307040173974,0.01,11
508,1,13,10000,1.0,0.046437024993761074,0.001,114
508,2,13,10000,1.0,0.04593637849988087,0.002,78
508,3,13,10000,1.0,0.055927525719652656,0.003,59
508,4,13,10000,1.0,0.07437996321989794,0.004,30
508,5,13,10000,1.0,0.08294370752971547,0.005,13
508,6,13,10000,1.0,0.08873916837540205,0.006,6
508,7,13,10000,1.0,0.08873916837540205,0.007,6
508,8,13,10000,1.0,0.08873916837540205,0.008,6
508,9,13,10000,1.0,0.09500604570619185,0.009,5
508,10,13,10000,1.0,0.10234901410745556,0.01,4
509,1,13,10000,1.0,0.05022857103919967,0.001,103
509,2,13,10000,1.0,0.05119183584844199,0.002,78
509,3,13,10000,1.0,0.05140760222525877,0.003,75
509,4,13,10000,1.0,0.07035432355260218,0.004,45
509,5,13,10000,1.0,0.10243754262158276,0.005,10
509,6,13,10000,1.0,0.10611467746719006,0.006,1
509,7,13,10000,1.0,0.10637706004889773,0.007,0
509,8,13,10000,1.0,0.10637706004889773,0.008,0
509,9,13,10000,1.0,0.10637706004889773,0.009,0
509,10,13,10000,1.0,0.10637706004889773,0.01,0
510,1,13,10000,1.0,0.048853860980296156,0.001,92
510,2,13,10000,1.0,0.04695003707084779,0.002,78
510,3,13,10000,1.0,0.04689510638579691,0.003,76
510,4,13,10000,1.0,0.06757010895706614,0.004,46
510,5,13,10000,1.0,0.10434068722351722,0.005,6
510,6,13,10000,1.0,0.10651433368445411,0.006,0
510,7,13,10000,1.0,0.10651433368445411,0.007,0
510,8,13,10000,1.0,0.10651433368445411,0.008,0
510,9,13,10000,1.0,0.10651433368445411,0.009,0
510,10,13,10000,1.0,0.10651433368445411,0.01,0
511,1,13,10000,1.2,0.10035635932228412,0.001,105
511,2,13,10000,1.2,0.0521504138029294,0.002,156
511,3,13,10000,1.2,0.052185400946300316,0.003,85
511,4,13,10000,1.2,0.05365025080392841,0.004,79
511,5,13,10000,1.2,0.05535412261343489,0.005,75
511,6,13,10000,1.2,0.06440093956996866,0.006,62
511,7,13,10000,1.2,0.08401553020671071,0.007,44
511,8,13,10000,1.2,0.10845853579214171,0.008,22
511,9,13,10000,1.2,0.11391106278716609,0.009,17
511,10,13,10000,1.2,0.12096843291517902,0.01,10
512,1,13,10000,1.2,0.1707760108790248,0.001,71
512,2,13,10000,1.2,0.07481825365125892,0.002,167
512,3,13,10000,1.2,0.0716699350731146,0.003,124
512,4,13,10000,1.2,0.08073770318908662,0.004,82
512,5,13,10000,1.2,0.13459401555831252,0.005,51
512,6,13,10000,1.2,0.14198459211592176,0.006,29
512,7,13,10000,1.2,0.14449099543217087,0.007,24
512,8,13,10000,1.2,0.14577417372566975,0.008,22
512,9,13,10000,1.2,0.1499398047463426,0.009,16
512,10,13,10000,1.2,0.1499398047463426,0.01,16
513,1,13,10000,1.2,0.10768280952007196,0.001,98
513,2,13,10000,1.2,0.04944276298955831,0.002,154
513,3,13,10000,1.2,0.05430116505400914,0.003,78
513,4,13,10000,1.2,0.05430116505400914,0.004,78
513,5,13,10000,1.2,0.05430116505400914,0.005,78
513,6,13,10000,1.2,0.054356862137400354,0.006,77
513,7,13,10000,1.2,0.06025799103548369,0.007,68
513,8,13,10000,1.2,0.09545121839501401,0.008,39
513,9,13,10000,1.2,0.13133416423549324,0.009,6
513,10,13,10000,1.2,0.13438354479470216,0.01,2
514,1,13,10000,1.2,0.10882733185214975,0.001,96
514,2,13,10000,1.2,0.053234449223073396,0.002,143
514,3,13,10000,1.2,0.057125178083643334,0.003,78
514,4,13,10000,1.2,0.057125178083643334,0.004,78
514,5,13,10000,1.2,0.057125178083643334,0.005,78
514,6,13,10000,1.2,0.0570698581960436,0.006,76
514,7,13,10000,1.2,0.06354212746570456,0.007,66
